uid,perc_repeat_7,gender,age_group,regions_us
8289,0.592964824120603,NA,NA,NA
8290,0.45625,Male,45+,South
8294,0.2755102040816326,Female,18-44,Northeast
8296,0.4,NA,NA,NA
8297,0.4990328820116054,Female,18-44,NA
8298,0.21585903083700442,Female,18-44,NA
8300,0.3283582089552239,Female,45+,NA
8301,0.6317494600431965,Female,18-44,NA
8302,0.4214876033057851,Female,18-44,NA
8303,0.28132387706855794,NA,NA,NA
8304,0.4069767441860465,Female,45+,South
8305,0.5038167938931297,Female,18-44,Midwest
8306,0.325,Female,18-44,South
8307,0.3,Female,18-44,Northeast
8308,0.2602739726027397,Male,18-44,Midwest
8310,0.5317796610169492,Female,18-44,Midwest
8311,0.5112781954887218,Female,18-44,NA
8312,0.08888888888888889,Female,18-44,NA
8313,0.22875816993464052,Female,45+,Midwest
8314,0.35535714285714287,Female,18-44,Northeast
8315,0.7344262295081967,Male,18-44,NA
8316,0.49782293178519593,Female,45+,West
8318,0.26411290322580644,NA,NA,NA
8319,0.125,Female,18-44,Midwest
8320,0.39650872817955113,Female,45+,Midwest
8321,0.5481927710843374,NA,NA,NA
8322,0.3815789473684211,Male,45+,Midwest
8323,0.3180722891566265,Female,45+,South
8326,0.4841628959276018,Female,18-44,Northeast
8327,0.5409836065573771,Female,18-44,NA
8328,0.5141242937853108,Female,45+,Midwest
8329,0.6525229357798165,Female,45+,Northeast
8330,0.5128432240921169,Male,18-44,Midwest
8332,0.22943722943722944,Female,18-44,Midwest
8333,0.7350427350427351,Female,18-44,South
8334,0.42391304347826086,Female,18-44,NA
8337,0.7605088495575221,Female,18-44,NA
8338,0.30701754385964913,Female,45+,NA
8339,0.10472972972972973,Female,18-44,South
8340,0.47058823529411764,Female,18-44,West
8341,0.4844961240310077,Female,18-44,South
8344,0.6090909090909091,Female,18-44,Northeast
8345,0.10588235294117647,Female,18-44,South
8347,0.6709844559585493,Female,18-44,NA
8348,0.09090909090909091,Female,45+,NA
8349,0.3212121212121212,Female,45+,South
8350,0.43555555555555553,Female,18-44,South
8352,0.2833333333333333,Female,18-44,South
8353,0.5510204081632653,NA,NA,NA
8355,0.21405750798722045,Female,18-44,NA
8356,0.08450704225352113,Female,18-44,Midwest
8358,0.43673469387755104,Male,18-44,Northeast
8359,0.42679127725856697,NA,NA,NA
8360,0.4077669902912621,Female,18-44,Northeast
8361,0.4268292682926829,NA,NA,NA
8363,0.20218579234972678,Female,18-44,South
8364,0.041666666666666664,Female,18-44,South
8365,0.5294117647058824,Female,18-44,South
8366,0.5365853658536586,Female,18-44,Midwest
8367,0.488,NA,NA,NA
8368,0.18292682926829268,Female,18-44,NA
8369,0.5704022988505747,Female,18-44,Midwest
8370,0.35856573705179284,Female,18-44,NA
8371,0.46859903381642515,NA,NA,NA
8372,0.38137755102040816,Female,18-44,Midwest
8373,0.3333333333333333,Female,45+,West
8374,0.4632768361581921,Female,18-44,Northeast
8375,0.34385964912280703,Female,18-44,Northeast
8376,0.1717171717171717,Female,18-44,Northeast
8378,0.3135593220338983,Female,18-44,West
8379,0.36152219873150104,Female,18-44,Midwest
8381,0.5349887133182845,NA,NA,NA
8382,0.7253218884120172,Female,45+,Midwest
8383,0.22077922077922077,NA,NA,NA
8384,0.648014440433213,Female,18-44,Northeast
8385,0.4327956989247312,Male,18-44,NA
8387,0.4555984555984556,Female,18-44,NA
8390,0.4731457800511509,Male,18-44,NA
8392,0.3575498575498576,Male,18-44,Northeast
8393,0.15217391304347827,Male,18-44,NA
8395,0.15625,Male,45+,West
8397,0.2152230971128609,Female,18-44,South
8398,0.1910828025477707,Female,18-44,NA
8399,0.35658914728682173,Female,18-44,Midwest
8401,0.27380952380952384,Female,18-44,South
8402,0.324468085106383,Female,18-44,West
8403,0.48258706467661694,Female,18-44,South
8404,0.2676056338028169,Female,18-44,NA
8406,0.47927927927927927,Female,18-44,Midwest
8407,0.7043701799485861,Female,18-44,NA
8410,0.1276595744680851,Female,18-44,South
8412,0.5222929936305732,Male,18-44,Northeast
8413,0.045454545454545456,Female,18-44,South
8414,0.36910994764397903,Female,18-44,West
8415,0.4971590909090909,Female,45+,West
8416,0.5650887573964497,Female,18-44,NA
8417,0.2830188679245283,NA,NA,NA
8418,0.3815789473684211,Female,45+,NA
8419,0.6527977044476327,Female,45+,South
8420,0.6266666666666667,Female,18-44,NA
8422,0.3824561403508772,Female,18-44,South
8423,0.5823888404533566,Female,45+,West
8424,0.21,NA,NA,NA
8425,0.5171288743882545,Female,18-44,Northeast
8426,0.3670886075949367,Female,18-44,South
8427,0.6369047619047619,Male,45+,South
8428,0.23015873015873015,Female,45+,South
8429,0.7051282051282052,Male,45+,Midwest
8430,0.12903225806451613,Female,18-44,West
8432,0.6007462686567164,Female,45+,West
8434,0.3919239904988123,Male,18-44,NA
8435,0.3341772151898734,Female,18-44,Midwest
8436,0.4529616724738676,Female,45+,Northeast
8437,0.22966507177033493,Female,18-44,West
8438,0.07407407407407407,Female,18-44,South
8439,0.21052631578947367,Female,18-44,South
8440,0.4254658385093168,Female,45+,Midwest
8441,0.49099099099099097,Female,18-44,NA
8442,0.3815789473684211,Female,18-44,West
8443,0.4363295880149813,Male,45+,West
8445,0.29554655870445345,Male,18-44,Northeast
8447,0.5258964143426295,Female,18-44,Northeast
8448,0.1492007104795737,Female,18-44,Northeast
8450,0.22745098039215686,Female,18-44,South
8451,0.2361111111111111,NA,NA,NA
8452,0.352112676056338,Male,18-44,NA
8453,0.53,Female,45+,NA
8454,0.40239043824701193,Male,18-44,NA
8455,0.29213483146067415,Female,45+,Midwest
8456,0.038461538461538464,Female,18-44,NA
8457,0.51,Female,18-44,Midwest
8464,0.1744186046511628,Female,18-44,NA
8465,0.5192307692307693,Male,45+,NA
8466,0.21511627906976744,Female,18-44,South
8467,0.8558558558558559,Female,18-44,South
8468,0.45069393718042366,Male,45+,NA
8469,0.041666666666666664,Female,18-44,West
8470,0.2962962962962963,Female,18-44,NA
8471,0.4981949458483754,Female,45+,NA
8472,0.7166666666666667,Female,18-44,NA
8473,0.26256983240223464,Female,18-44,NA
8474,0.46,Female,45+,Midwest
8475,0.4606741573033708,Female,18-44,South
8476,0.43359375,Female,18-44,NA
8477,0.6055944055944056,Female,45+,South
8479,0.5776699029126213,Male,18-44,NA
8480,0.4375,Male,18-44,NA
8483,0.38405797101449274,Female,45+,Midwest
8484,0.41638225255972694,Female,18-44,NA
8485,0.4659400544959128,Female,18-44,Midwest
8486,0.2756756756756757,Female,18-44,NA
8487,0.6554307116104869,Female,18-44,NA
8488,0.4034653465346535,Female,18-44,NA
8489,0.046153846153846156,Female,18-44,Midwest
8491,0.5143953934740882,Female,18-44,NA
8493,0.3957597173144876,NA,NA,NA
8494,0.1935483870967742,Female,18-44,Northeast
8495,0.3488372093023256,Female,18-44,South
8496,0.34502923976608185,Female,18-44,Northeast
8497,0.44755244755244755,Male,45+,South
8500,0.5752688172043011,Male,45+,South
8501,0.4022346368715084,Female,18-44,South
8502,0.3763440860215054,Male,45+,South
8504,0.5368421052631579,Female,45+,NA
8505,0.10714285714285714,Female,45+,South
8506,0.3768707482993197,Male,45+,West
8507,0.28125,Female,18-44,West
8508,0.4493006993006993,Female,18-44,South
8509,0.3813559322033898,Female,18-44,Northeast
8510,0.5705996131528046,Male,45+,Midwest
8511,0.3014354066985646,Female,18-44,NA
8512,0.7306701030927835,Female,45+,Northeast
8514,0.09375,Female,18-44,South
8515,0.14285714285714285,Male,18-44,West
8517,0.29014084507042254,Female,18-44,Northeast
8518,0.5447761194029851,NA,NA,NA
8520,0.8653696498054475,Female,45+,West
8521,0.5955882352941176,Male,18-44,South
8523,0.31313131313131315,Female,18-44,NA
8525,0.29411764705882354,NA,NA,NA
8526,0.44,Female,18-44,South
8527,0.6698014629049112,Female,18-44,South
8529,0.2830188679245283,Male,18-44,NA
8530,0.39436619718309857,Female,18-44,West
8531,0.5480349344978166,Female,18-44,NA
8533,0.6212765957446809,Female,18-44,South
8535,0.4146341463414634,Female,18-44,West
8536,0.5730337078651685,Female,45+,NA
8537,0.5057471264367817,Female,18-44,Midwest
8538,0.5071942446043165,Female,18-44,West
8541,0.296875,Male,45+,Midwest
8542,0.6304744525547445,NA,NA,NA
8543,0.21428571428571427,Female,18-44,South
8544,0.2692307692307692,NA,NA,NA
8545,0.47183098591549294,Female,45+,NA
8546,0.5864197530864198,Male,18-44,South
8547,0.2111111111111111,Female,18-44,West
8548,0.1896551724137931,Female,18-44,Midwest
8552,0.25301204819277107,Male,18-44,Midwest
8553,0.36496350364963503,Female,18-44,Northeast
8554,0.1980440097799511,Female,18-44,South
8555,0.3579109062980031,Male,18-44,West
8556,0.2916666666666667,Female,18-44,Midwest
8557,0.6751824817518248,Female,45+,Midwest
8558,0.0625,Female,18-44,Midwest
8559,0.24742268041237114,Female,18-44,Midwest
8562,0.12605042016806722,Female,45+,NA
8563,0.3261943986820428,Female,18-44,South
8564,0.36961451247165533,Male,45+,West
8565,0.6588541666666666,Male,45+,NA
8566,0.13168724279835392,Female,18-44,Northeast
8567,0.4994535519125683,Female,18-44,NA
8568,0.2,Male,18-44,NA
8569,0.20392156862745098,Female,18-44,South
8571,0.21428571428571427,Female,18-44,NA
8572,0.39826839826839827,Female,18-44,South
8573,0.32525252525252524,Female,18-44,Midwest
8574,0.16666666666666666,NA,NA,NA
8575,0.45535714285714285,Female,18-44,South
8576,0.29347826086956524,Female,18-44,NA
8578,0.3568281938325991,Female,18-44,NA
8579,0.3252032520325203,Female,18-44,South
8580,0.46204620462046203,Female,18-44,NA
8581,0.2972972972972973,Female,18-44,West
8582,0.24203821656050956,Female,18-44,South
8587,0.7622377622377622,Female,18-44,West
8588,0.3771186440677966,Female,18-44,South
8590,0.5053533190578159,Female,18-44,South
8591,0.40703517587939697,NA,NA,NA
8592,0.5702127659574469,NA,NA,NA
8595,0.1791044776119403,Female,18-44,South
8596,0.6288659793814433,NA,NA,NA
8597,0.36585365853658536,Female,18-44,Midwest
8598,0.42289719626168226,Female,18-44,Northeast
8599,0.38412017167381973,Male,45+,Midwest
8600,0.38317757009345793,Male,18-44,NA
8601,0.4268292682926829,NA,NA,NA
8602,0.6273684210526316,NA,NA,NA
8603,0.2986111111111111,Male,18-44,Midwest
8604,0.1981981981981982,Female,45+,Northeast
8605,0.1346153846153846,Female,18-44,NA
8607,0.47953216374269003,NA,NA,NA
8608,0.05660377358490566,Female,18-44,South
8609,0.4264705882352941,NA,NA,NA
8611,0.3090909090909091,Male,18-44,West
8614,0.1276595744680851,Female,18-44,Midwest
8615,0.40166204986149584,Female,45+,Midwest
8616,0.49282296650717705,Male,45+,South
8617,0.14285714285714285,Male,45+,Midwest
8618,0.6788793103448276,Male,18-44,NA
8619,0.38461538461538464,Male,45+,Midwest
8620,0.7577519379844961,Female,18-44,West
8621,0.2972972972972973,Female,45+,West
8622,0.5897166841552991,Female,45+,NA
8623,0.44528301886792454,Female,18-44,Northeast
8624,0.2751677852348993,Male,18-44,NA
8625,0.49230769230769234,Female,18-44,NA
8626,0.5038167938931297,Male,18-44,Northeast
8627,0.38967136150234744,Female,18-44,South
8628,0.40202702702702703,Female,45+,South
8629,0.5432098765432098,Female,18-44,West
8630,0.6573426573426573,NA,NA,NA
8631,0.216,Female,18-44,Midwest
8633,0.44565217391304346,Male,18-44,NA
8634,0.48010610079575594,Male,45+,Northeast
8635,0.21212121212121213,Female,18-44,South
8636,0.5918918918918918,Female,18-44,West
8638,0.3793103448275862,Female,45+,West
8639,0.36363636363636365,Female,18-44,Northeast
8640,0.14893617021276595,Male,18-44,South
8641,0.4782608695652174,Female,18-44,West
8642,0.44027777777777777,Female,18-44,Midwest
8643,0.4965034965034965,Female,18-44,NA
8644,0.84,Female,18-44,NA
8646,0.29213483146067415,Female,18-44,NA
8647,0.36676646706586824,Female,18-44,Northeast
8649,0.39664804469273746,Female,18-44,South
8650,0.6592741935483871,Male,18-44,South
8651,0.5680473372781065,Female,45+,South
8652,0.2571428571428571,NA,NA,NA
8654,0.5776173285198556,NA,NA,NA
8655,0.7653061224489796,Female,45+,NA
8656,0.2994652406417112,Female,45+,West
8658,0.5025176233635448,Female,18-44,South
8659,0.5839100346020761,Female,18-44,West
8660,0.66785290628707,Male,18-44,Midwest
8661,0.26785714285714285,Male,18-44,Midwest
8663,0.6030150753768844,NA,NA,NA
8664,0.5371287128712872,Female,45+,NA
8665,0.3578363384188627,Female,18-44,NA
8666,0.8483904465212876,Female,18-44,South
8667,0.576320939334638,Male,45+,Midwest
8668,0.651082251082251,NA,NA,NA
8669,0.5382165605095541,Female,18-44,Midwest
8671,0.43956043956043955,Female,18-44,South
8672,0.34375,Female,18-44,Northeast
8673,0.35106382978723405,NA,NA,NA
8675,0.30824372759856633,Female,18-44,NA
8676,0.14705882352941177,Female,18-44,Midwest
8677,0.3387096774193548,Female,45+,South
8679,0.3769633507853403,Female,45+,West
8680,0.48554913294797686,NA,NA,NA
8681,0.4610169491525424,Male,18-44,NA
8682,0.6451612903225806,Male,18-44,NA
8683,0.4966887417218543,Female,18-44,Northeast
8687,0.425,NA,NA,NA
8688,0.05714285714285714,Female,18-44,Northeast
8689,0.45789473684210524,Female,18-44,Northeast
8690,0.3700189753320683,Female,18-44,Midwest
8692,0.494949494949495,Female,18-44,NA
8694,0.5492742551566081,Female,18-44,Midwest
8696,0.19148936170212766,Female,18-44,Midwest
8697,0.4794040315512708,Female,45+,West
8698,0.5214007782101168,Male,45+,Northeast
8699,0.30962343096234307,Female,18-44,NA
8700,0.1388888888888889,Female,18-44,South
8702,0.23809523809523808,Female,18-44,Northeast
8704,0.5689948892674617,Male,18-44,South
8705,0.5,Female,18-44,NA
8706,0.2254335260115607,NA,NA,NA
8707,0.5192307692307693,Female,18-44,South
8708,0.28125,Female,45+,NA
8709,0.46987951807228917,Male,18-44,Midwest
8711,0.5137614678899083,NA,NA,NA
8712,0.4930966469428008,NA,NA,NA
8713,0.6404494382022472,Female,18-44,NA
8715,0.37058823529411766,Female,18-44,NA
8716,0.6297640653357531,Female,18-44,West
8717,0.6475409836065574,NA,NA,NA
8718,0.21346153846153845,Female,45+,South
8719,0.48231511254019294,Female,45+,Northeast
8720,0.4880952380952381,Female,45+,NA
8721,0.554639175257732,Female,45+,NA
8722,0.5601851851851852,Female,18-44,South
8723,0.5056433408577878,Female,18-44,Midwest
8724,0.16666666666666666,Female,18-44,South
8725,0.45648604269293924,Female,45+,Northeast
8726,0.2708333333333333,Female,45+,Midwest
8727,0.41414141414141414,Female,18-44,South
8728,0.32142857142857145,Female,18-44,NA
8729,0.20930232558139536,Female,18-44,South
8730,0.6848958333333334,Female,18-44,NA
8731,0.37420986093552466,NA,NA,NA
8732,0.46162790697674416,Female,45+,Midwest
8735,0.652073732718894,Male,45+,Midwest
8736,0.30718954248366015,Male,18-44,Midwest
8737,0.3803418803418803,Female,18-44,Northeast
8738,0.5332629355860612,Female,18-44,Midwest
8739,0.6455445544554456,Female,45+,South
8740,0.28125,Female,45+,West
8741,0.4639175257731959,Female,45+,Midwest
8742,0.14634146341463414,Female,18-44,NA
8743,0.678117048346056,NA,NA,NA
8745,0.175,Female,18-44,South
8746,0.22540983606557377,Female,45+,Midwest
8747,0.1836734693877551,Female,18-44,South
8750,0.1724137931034483,Female,18-44,NA
8752,0.2839506172839506,Female,18-44,West
8754,0.41509433962264153,Female,18-44,NA
8755,0.5073529411764706,Female,18-44,NA
8756,0.6636060100166945,Female,18-44,NA
8757,0.6649713922441195,Male,18-44,South
8759,0.22362869198312235,Male,18-44,Northeast
8760,0.6468646864686468,Male,18-44,Northeast
8761,0.1111111111111111,Female,18-44,South
8762,0.7017751479289941,Female,45+,Northeast
8763,0.5841666666666666,Female,18-44,Northeast
8764,0.5486443381180224,Female,18-44,South
8765,0.38596491228070173,NA,NA,NA
8766,0.4222222222222222,NA,NA,NA
8767,0.4659090909090909,Female,18-44,South
8768,0.3062730627306273,NA,NA,NA
8769,0.39408866995073893,Female,45+,NA
8770,0.391304347826087,Female,18-44,West
8771,0.5772870662460567,Female,45+,South
8773,0.48268839103869654,Male,18-44,NA
8774,0.6951219512195121,Female,18-44,NA
8775,0.4568421052631579,Female,18-44,Midwest
8778,0.6531986531986532,Female,18-44,NA
8779,0.2922636103151863,Female,18-44,West
8782,0.21428571428571427,Female,45+,NA
8783,0.6013986013986014,Female,18-44,NA
8784,0.0,Female,45+,West
8785,0.4206060606060606,Female,45+,South
8786,0.5,Female,18-44,NA
8787,0.2127659574468085,Female,18-44,South
8788,0.42857142857142855,Female,45+,NA
8789,0.4857142857142857,NA,NA,NA
8790,0.6070175438596491,Male,18-44,NA
8793,0.19727891156462585,NA,NA,NA
8794,0.3642611683848797,Female,18-44,NA
8795,0.3352272727272727,Male,18-44,West
8796,0.3178294573643411,Female,18-44,Midwest
8797,0.4385026737967914,Male,45+,NA
8798,0.5847953216374269,Male,18-44,NA
8799,0.3488943488943489,Female,18-44,NA
8800,0.19213973799126638,Female,18-44,Midwest
8802,0.10638297872340426,Female,18-44,Midwest
8804,0.4200792602377807,NA,NA,NA
8805,0.4396887159533074,Female,18-44,West
8807,0.3468208092485549,Female,18-44,South
8808,0.36363636363636365,Female,45+,Midwest
8809,0.3781818181818182,NA,NA,NA
8810,0.13043478260869565,Female,18-44,Midwest
8811,0.3326612903225806,NA,NA,NA
8812,0.31313131313131315,Female,18-44,Midwest
8813,0.7017857142857142,Female,18-44,South
8814,0.5094339622641509,Female,18-44,West
8815,0.1,Female,45+,NA
8817,0.4473684210526316,Female,18-44,Midwest
8818,0.2545454545454545,Female,18-44,South
8819,0.5223880597014925,NA,NA,NA
8821,0.22,Female,18-44,Midwest
8823,0.6404494382022472,Female,18-44,NA
8826,0.2631578947368421,Female,18-44,NA
8827,0.35,Female,18-44,South
8830,0.1917808219178082,Female,18-44,NA
8831,0.25177304964539005,NA,NA,NA
8832,0.504950495049505,Female,18-44,NA
8833,0.3415841584158416,Female,18-44,Midwest
8834,0.4370860927152318,Female,45+,West
8835,0.3912280701754386,Female,45+,South
8836,0.24331550802139038,Female,18-44,West
8837,0.2747875354107649,Female,18-44,Midwest
8838,0.23275862068965517,Female,18-44,NA
8840,0.7091743119266055,Female,45+,NA
8841,0.5416666666666666,Male,18-44,Northeast
8842,0.4406779661016949,Female,18-44,Northeast
8843,0.2669039145907473,Male,45+,South
8844,0.4992795389048991,Female,18-44,Midwest
8845,0.5171821305841925,Female,18-44,West
8847,0.37662337662337664,Female,18-44,South
8848,0.3357664233576642,Male,18-44,NA
8850,0.2647058823529412,NA,NA,NA
8851,0.1388888888888889,Female,18-44,NA
8852,0.2833333333333333,Female,18-44,South
8853,0.5899182561307902,NA,NA,NA
8854,0.4241379310344828,Female,45+,South
8855,0.43119266055045874,Female,18-44,Midwest
8857,0.46153846153846156,Female,18-44,South
8858,0.3333333333333333,Female,18-44,NA
8859,0.32575757575757575,Female,45+,South
8860,0.34318555008210183,Female,18-44,West
8861,0.5,Female,18-44,South
8862,0.6012820512820513,NA,NA,NA
8864,0.2459016393442623,Female,45+,South
8865,0.418554476806904,Female,18-44,NA
8866,0.3253012048192771,Female,18-44,NA
8867,0.5988620199146515,NA,NA,NA
8868,0.2,NA,NA,NA
8870,0.5709844559585492,Male,18-44,Midwest
8871,0.5263157894736842,Female,18-44,Midwest
8872,0.38472032742155526,Female,18-44,Midwest
8873,0.4484848484848485,NA,NA,NA
8875,0.5741935483870968,Female,18-44,NA
8876,0.723935389133627,Female,18-44,NA
8877,0.2005813953488372,Female,18-44,West
8878,0.34965034965034963,Female,18-44,Midwest
8879,0.09302325581395349,Female,18-44,South
8880,0.13095238095238096,Female,18-44,South
8881,0.4358974358974359,Female,18-44,South
8882,0.5461056401074306,Male,18-44,South
