uid,Model,nDCG@5,Gender,US Regions,Age Groups
653,Mixture Decay,0.6765304115702949,Female,,18-44
654,Mixture Decay,0.4383904919642253,Female,Midwest,45+
655,Mixture Decay,0.6979871492306636,Female,Northeast,18-44
656,Mixture Decay,0.12895093574484714,Female,South,18-44
658,Mixture Decay,0.14926551919082762,Female,South,18-44
659,Mixture Decay,0.7766433364312487,Female,,18-44
660,Mixture Decay,0.0,Male,South,45+
661,Mixture Decay,0.5204705104829015,Female,South,18-44
662,Mixture Decay,0.03953295212821604,Male,,18-44
663,Mixture Decay,0.17402409762780868,Male,South,45+
664,Mixture Decay,0.4658853455543898,,,
665,Mixture Decay,0.609452045300861,Male,,18-44
666,Mixture Decay,0.4297547468231014,Female,,18-44
667,Mixture Decay,0.4860878333729674,Female,,18-44
668,Mixture Decay,0.0,Female,Midwest,18-44
669,Mixture Decay,0.4163694077324353,,,
670,Mixture Decay,0.0,,,
671,Mixture Decay,0.34342571118570525,Male,West,18-44
672,Mixture Decay,0.6400047367758951,Female,South,18-44
673,Mixture Decay,0.2638542355308539,,,
675,Mixture Decay,0.8142336725795146,Female,Northeast,18-44
676,Mixture Decay,1.0,Female,West,18-44
677,Mixture Decay,0.6264233524768852,Female,Northeast,45+
678,Mixture Decay,0.740637329553106,Female,South,18-44
682,Mixture Decay,0.4151344773733104,Female,,18-44
683,Mixture Decay,0.7535730826485899,Female,,18-44
686,Mixture Decay,0.20830493858304835,Female,,18-44
687,Mixture Decay,0.27635168441615593,Female,,45+
688,Mixture Decay,0.6297052270450418,Female,Midwest,45+
689,Mixture Decay,0.4482608911055983,Female,South,18-44
690,Mixture Decay,0.8713226617380759,Female,Northeast,18-44
691,Mixture Decay,0.5290563847882263,Female,Midwest,45+
692,Mixture Decay,0.3852258427567347,Female,,18-44
693,Mixture Decay,0.3001605148866501,Male,West,45+
696,Mixture Decay,0.3686943913018336,,,
698,Mixture Decay,0.3030143580412948,Female,Northeast,45+
700,Mixture Decay,0.2993690781247416,Male,South,45+
701,Mixture Decay,0.5505886163889164,,,
703,Mixture Decay,0.3691549533445749,Female,South,18-44
704,Mixture Decay,0.2770093628024137,Female,Midwest,18-44
705,Mixture Decay,0.6996774271637517,Male,,18-44
706,Mixture Decay,0.2160277408350146,Female,South,18-44
707,Mixture Decay,0.5239302413320568,Female,Northeast,18-44
708,Mixture Decay,0.22347948970509526,Female,South,18-44
709,Mixture Decay,0.09354409396473294,Female,Northeast,18-44
710,Mixture Decay,0.7373514289478397,Female,South,18-44
711,Mixture Decay,0.4714283467506823,Female,West,18-44
712,Mixture Decay,0.8349996857627676,Female,Midwest,45+
714,Mixture Decay,0.3120604612771249,Female,South,18-44
715,Mixture Decay,0.0,Female,South,18-44
718,Mixture Decay,0.2885021735578991,,,
719,Mixture Decay,0.7062140422630899,Female,,18-44
724,Mixture Decay,0.3105750606947872,Female,South,18-44
725,Mixture Decay,0.3651268400855852,Female,,18-44
727,Mixture Decay,0.6481425209361916,Female,,18-44
728,Mixture Decay,0.2680462029332892,Male,,18-44
729,Mixture Decay,0.2852773221046108,Female,South,18-44
730,Mixture Decay,0.29625033753340924,Male,West,18-44
731,Mixture Decay,0.5436532825557486,Male,West,18-44
732,Mixture Decay,0.2261265829844508,Female,South,18-44
733,Mixture Decay,0.6802278546776125,Female,,18-44
734,Mixture Decay,0.3062860257123181,Male,Midwest,18-44
735,Mixture Decay,0.678020840884543,Male,South,45+
736,Mixture Decay,0.3789002302149152,Male,,18-44
739,Mixture Decay,0.5312528484392925,Female,,18-44
740,Mixture Decay,0.8563277337574717,,,
741,Mixture Decay,0.5523740414706197,Female,Northeast,45+
742,Mixture Decay,0.502896584175903,Female,South,45+
743,Mixture Decay,0.3341972510972133,,,
744,Mixture Decay,0.6073358676225803,Female,West,18-44
745,Mixture Decay,0.4933935747714411,Female,,45+
746,Mixture Decay,0.19394179449718632,,,
747,Mixture Decay,0.2654912747759866,Female,West,18-44
748,Mixture Decay,0.3370851840529349,,,
749,Mixture Decay,0.4641419166983535,Male,Northeast,45+
751,Mixture Decay,0.5982140259534499,Male,South,18-44
752,Mixture Decay,0.8709522543510722,Female,Midwest,18-44
753,Mixture Decay,0.3003193184263825,Female,,18-44
754,Mixture Decay,0.29985706207542684,Female,Midwest,18-44
755,Mixture Decay,0.13203406128629538,Male,West,18-44
757,Mixture Decay,0.6954064595256765,Female,Northeast,18-44
758,Mixture Decay,0.5667731918433606,Female,West,18-44
759,Mixture Decay,0.6094161632413825,Female,South,45+
760,Mixture Decay,0.399251931870212,Male,,18-44
761,Mixture Decay,0.7007298529131955,Female,Midwest,45+
762,Mixture Decay,0.25975653983369185,Male,Midwest,18-44
763,Mixture Decay,0.6567692563926696,,,
764,Mixture Decay,0.15328679819136462,Female,Northeast,45+
766,Mixture Decay,0.30793179679702143,Female,West,18-44
767,Mixture Decay,0.40649052763486143,Male,West,18-44
768,Mixture Decay,0.3538967030475537,Male,Midwest,18-44
769,Mixture Decay,0.3783547759893277,Male,Midwest,18-44
771,Mixture Decay,0.4309202797461349,Female,,18-44
775,Mixture Decay,0.7090106276193443,Male,Northeast,45+
776,Mixture Decay,0.14752761177563678,Female,South,18-44
777,Mixture Decay,0.22262475694756306,Male,Northeast,45+
779,Mixture Decay,0.1445902952866681,Female,Midwest,45+
781,Mixture Decay,0.28886859195656345,Female,,18-44
782,Mixture Decay,0.14349311985808647,Female,South,18-44
783,Mixture Decay,0.6119621478597952,Female,West,18-44
784,Mixture Decay,0.3644056281761772,Male,West,18-44
786,Mixture Decay,0.3235267223111366,Female,,18-44
787,Mixture Decay,0.0,Female,,18-44
789,Mixture Decay,0.7068513295992521,,,
790,Mixture Decay,0.5040089406684983,Female,,18-44
791,Mixture Decay,0.4616480382844233,Female,,45+
792,Mixture Decay,0.3502617457980459,Female,South,18-44
793,Mixture Decay,0.4222259752873169,Female,Midwest,18-44
796,Mixture Decay,0.6165229284812201,Female,South,45+
797,Mixture Decay,0.4844270986847579,Female,South,18-44
798,Mixture Decay,0.5331472274788814,Female,,45+
801,Mixture Decay,0.31365872617049745,,,
802,Mixture Decay,0.6940684779573868,Female,Northeast,18-44
804,Mixture Decay,0.4440388221897645,Female,,45+
806,Mixture Decay,0.3164396095277071,Female,South,18-44
807,Mixture Decay,0.6386185323824997,Female,,18-44
808,Mixture Decay,0.5264935338368721,Female,Midwest,18-44
809,Mixture Decay,0.5405629061531411,Female,West,18-44
810,Mixture Decay,0.6703072333909688,Female,,18-44
811,Mixture Decay,0.35462293578485593,Female,Northeast,18-44
812,Mixture Decay,0.6233671894820626,Female,Midwest,18-44
814,Mixture Decay,0.17115510648613064,,,
815,Mixture Decay,0.5025403658294284,Female,,18-44
816,Mixture Decay,0.3015258523002999,,,
817,Mixture Decay,0.4972189427469832,Female,West,18-44
818,Mixture Decay,0.7890199334141623,Female,,18-44
819,Mixture Decay,0.6284244303706041,,,
820,Mixture Decay,0.1737509230631189,Female,,18-44
821,Mixture Decay,0.34836127650875176,Female,Midwest,18-44
822,Mixture Decay,0.7478016894278997,Female,Northeast,18-44
823,Mixture Decay,0.6579318663062941,Female,,18-44
824,Mixture Decay,0.4169063147943012,Female,,18-44
826,Mixture Decay,0.7330429112489348,Female,Midwest,18-44
828,Mixture Decay,0.7274461582292663,Male,South,18-44
829,Mixture Decay,0.6007606333802622,Female,West,18-44
830,Mixture Decay,0.6526853557231521,,,
831,Mixture Decay,0.29953396205814803,Female,,18-44
832,Mixture Decay,0.6214416318543696,Male,,18-44
833,Mixture Decay,0.0,Female,South,18-44
835,Mixture Decay,0.3569937200838596,Female,,18-44
836,Mixture Decay,0.639945385422766,Female,South,18-44
837,Mixture Decay,0.35547687881108075,Female,Northeast,18-44
838,Mixture Decay,0.3218136354162036,Female,,18-44
839,Mixture Decay,0.6423572447653387,Female,West,18-44
841,Mixture Decay,0.32174757075392485,Female,Midwest,18-44
843,Mixture Decay,0.3188069327298681,Female,West,18-44
844,Mixture Decay,0.3506106850297617,Female,Midwest,18-44
845,Mixture Decay,0.25162592046454235,Male,West,18-44
846,Mixture Decay,0.39798013640764784,,,
847,Mixture Decay,0.5917478829645569,Female,Northeast,45+
848,Mixture Decay,0.35127860005126393,Male,,45+
849,Mixture Decay,0.6177968869594826,Female,Midwest,18-44
850,Mixture Decay,0.1277723631633536,Female,South,45+
852,Mixture Decay,0.5442780324977893,Female,,18-44
853,Mixture Decay,0.16392820329073224,Female,Midwest,18-44
854,Mixture Decay,0.2716412980559119,Female,West,18-44
855,Mixture Decay,0.5745416288449177,Male,,18-44
856,Mixture Decay,0.2374564136927456,Female,South,18-44
857,Mixture Decay,0.6314947171121509,Female,Midwest,18-44
859,Mixture Decay,0.528400662398667,Female,West,18-44
860,Mixture Decay,0.4510810151313692,Female,,18-44
861,Mixture Decay,0.2237341387653564,,,
862,Mixture Decay,0.2429070043894451,Female,,18-44
863,Mixture Decay,0.6760169512133841,,,
864,Mixture Decay,0.22928424388460397,Female,,18-44
865,Mixture Decay,0.6713624156552703,Female,,18-44
866,Mixture Decay,0.4488058143533549,,,
867,Mixture Decay,0.09060656349609786,Male,West,45+
870,Mixture Decay,0.4459909331057132,,,
871,Mixture Decay,0.3963822147168191,Female,West,18-44
872,Mixture Decay,0.5098240578904053,Male,South,18-44
873,Mixture Decay,0.2273130006810513,Female,,18-44
874,Mixture Decay,0.6356083171699627,Female,South,18-44
875,Mixture Decay,0.5648749362924802,,,
876,Mixture Decay,0.31039964324029706,Female,West,18-44
877,Mixture Decay,0.3466718434546494,Male,Midwest,18-44
878,Mixture Decay,0.3008726278104979,Female,Northeast,18-44
879,Mixture Decay,0.3064986743462586,Female,,18-44
880,Mixture Decay,0.11530954942135516,Male,South,18-44
882,Mixture Decay,0.672056518748664,Female,West,18-44
883,Mixture Decay,0.5984786583737361,Female,South,18-44
885,Mixture Decay,0.28345148300564144,Female,Northeast,18-44
887,Mixture Decay,0.4849021061723102,Female,,18-44
888,Mixture Decay,0.6594856622686834,Female,Midwest,45+
889,Mixture Decay,0.4560703845926598,Female,South,18-44
890,Mixture Decay,0.5069293981948587,Female,South,18-44
891,Mixture Decay,0.18722787432752544,Female,South,18-44
892,Mixture Decay,0.0,Female,,18-44
893,Mixture Decay,0.9056464905369364,Male,Northeast,45+
894,Mixture Decay,0.486789251079721,Female,Northeast,18-44
895,Mixture Decay,0.3668336963545095,Female,,18-44
896,Mixture Decay,0.7396783500362702,Female,South,18-44
897,Mixture Decay,0.6375155290103376,,,
898,Mixture Decay,0.43266381086751066,Female,,18-44
899,Mixture Decay,0.4737779220347079,Male,West,18-44
900,Mixture Decay,0.5066051109507214,Female,,18-44
901,Mixture Decay,0.6108917762688381,Female,West,45+
902,Mixture Decay,0.20088544646757145,Female,South,18-44
903,Mixture Decay,0.6729361612036057,Female,South,18-44
904,Mixture Decay,0.6031189927206296,Female,Midwest,18-44
905,Mixture Decay,0.1885287737558436,Female,South,18-44
906,Mixture Decay,0.6260049074036388,Female,West,18-44
908,Mixture Decay,0.5149757042662566,Female,Northeast,18-44
909,Mixture Decay,0.5184541698069435,,,
910,Mixture Decay,0.4570700615960756,Female,,18-44
912,Mixture Decay,0.3929213293215675,Female,West,18-44
913,Mixture Decay,0.39593154293818544,Female,West,45+
914,Mixture Decay,0.5823393096244408,Female,Midwest,18-44
915,Mixture Decay,0.6093116040254736,Female,Northeast,18-44
916,Mixture Decay,0.08071672520704318,Female,,18-44
918,Mixture Decay,0.28114032556296753,Male,Northeast,18-44
919,Mixture Decay,0.3799291645916772,Female,Midwest,18-44
920,Mixture Decay,0.5117652619032325,Female,West,18-44
921,Mixture Decay,0.0,Male,Northeast,18-44
922,Mixture Decay,0.4665321636389413,Male,,18-44
924,Mixture Decay,0.227498018683597,Female,South,18-44
925,Mixture Decay,0.21131471927654585,Female,West,18-44
926,Mixture Decay,0.5286447707616154,Female,South,45+
927,Mixture Decay,0.5868155891495795,,,
928,Mixture Decay,0.3876701679314721,Female,Midwest,45+
929,Mixture Decay,0.455848578843267,Female,,18-44
931,Mixture Decay,0.2488130157638961,Female,South,18-44
932,Mixture Decay,0.33801043734618297,Female,West,45+
935,Mixture Decay,0.6229874565111873,Female,West,45+
937,Mixture Decay,0.7848993937081225,Female,Northeast,18-44
939,Mixture Decay,0.5526705170854734,Female,South,18-44
941,Mixture Decay,0.4474285203864377,,,
943,Mixture Decay,0.4702311732305155,Female,Northeast,18-44
946,Mixture Decay,0.5530238536859643,Female,South,18-44
948,Mixture Decay,0.5453422909389393,Female,,45+
950,Mixture Decay,0.5850494409290976,Male,,18-44
951,Mixture Decay,0.19673540278902096,Female,South,45+
952,Mixture Decay,0.3670004048617,Female,,45+
953,Mixture Decay,0.07755818504449404,Male,West,18-44
954,Mixture Decay,0.6424354375124057,Female,,18-44
955,Mixture Decay,0.610619276061356,,,
957,Mixture Decay,0.5497779306943716,Male,Northeast,18-44
958,Mixture Decay,0.4846152953497832,Female,,18-44
959,Mixture Decay,0.6994200513412794,,,
960,Mixture Decay,0.0,Female,South,18-44
961,Mixture Decay,0.1342281634845293,Female,South,18-44
962,Mixture Decay,0.5700764210365388,Female,,18-44
963,Mixture Decay,0.11080281523242454,Male,South,18-44
964,Mixture Decay,0.4256336392891029,Female,,18-44
965,Mixture Decay,0.4680562029602515,Male,,18-44
966,Mixture Decay,0.5892326099287318,Female,West,18-44
967,Mixture Decay,0.6071784180962098,Female,,18-44
968,Mixture Decay,0.6456776419357719,Female,,18-44
969,Mixture Decay,0.3591146259228226,,,
970,Mixture Decay,0.7250870023617088,Female,West,18-44
971,Mixture Decay,0.7396727336010346,Female,South,45+
972,Mixture Decay,0.7443484099449573,Male,,18-44
973,Mixture Decay,0.6070707860135296,,,
975,Mixture Decay,0.7445281238520248,Female,South,18-44
976,Mixture Decay,0.3305326741595562,Female,Midwest,18-44
977,Mixture Decay,0.4031886445949634,Female,South,18-44
978,Mixture Decay,0.8617584342514147,Male,Midwest,18-44
979,Mixture Decay,0.0,Male,South,18-44
980,Mixture Decay,0.4226237164100512,Female,,18-44
981,Mixture Decay,0.5913005838284493,Male,Midwest,18-44
982,Mixture Decay,0.3634060991417559,Female,,18-44
983,Mixture Decay,0.4666492687033106,Female,,18-44
984,Mixture Decay,0.6298011956921319,Male,Midwest,18-44
985,Mixture Decay,0.3948859068022768,Female,Northeast,18-44
987,Mixture Decay,0.3829553498090204,Female,South,18-44
988,Mixture Decay,0.8584970554969542,Female,,18-44
991,Mixture Decay,0.6164336326286642,Female,West,18-44
992,Mixture Decay,0.5407388659436149,Female,,18-44
993,Mixture Decay,0.1273515904747254,Female,Northeast,45+
995,Mixture Decay,0.3153130369486482,Female,Midwest,18-44
996,Mixture Decay,0.7425519140222102,Female,South,18-44
999,Mixture Decay,0.6529149595558523,Female,,18-44
1000,Mixture Decay,0.6406471308319338,Male,South,18-44
1001,Mixture Decay,0.3114163467668649,Female,Midwest,18-44
1002,Mixture Decay,0.2830009226584333,Female,Northeast,18-44
1003,Mixture Decay,0.4290785661257494,,,
1004,Mixture Decay,0.4718078669187637,Female,,18-44
1005,Mixture Decay,0.6815308265511372,,,
1006,Mixture Decay,0.4214783664186718,Female,,18-44
1008,Mixture Decay,0.7629776525830136,Female,,45+
1009,Mixture Decay,0.8387311135818875,Female,,18-44
1011,Mixture Decay,0.7180358617126174,,,
1012,Mixture Decay,0.5057121786707321,Female,West,18-44
1013,Mixture Decay,0.6861840004676877,Male,,18-44
1014,Mixture Decay,0.7617122185029889,Female,,18-44
1016,Mixture Decay,0.2824035878108898,Female,South,18-44
1017,Mixture Decay,0.4826328958191123,Female,,45+
1018,Mixture Decay,0.046791003658503125,Female,West,18-44
1019,Mixture Decay,0.3112423868052965,,,
1020,Mixture Decay,0.11422515471805267,,,
1021,Mixture Decay,0.4726376035913809,,,
1022,Mixture Decay,0.6534281597570339,Female,Northeast,18-44
1023,Mixture Decay,0.5030711318844154,Female,Midwest,18-44
1024,Mixture Decay,0.4024250989015942,,,
1025,Mixture Decay,0.41506128982464624,Female,West,18-44
1026,Mixture Decay,0.6913085374889542,Female,Midwest,18-44
1027,Mixture Decay,0.4127919553264028,Female,South,45+
1029,Mixture Decay,0.4771724475900978,Female,Northeast,18-44
1030,Mixture Decay,0.2281171825068285,Female,South,18-44
1031,Mixture Decay,0.3518046582386798,Female,Midwest,18-44
1032,Mixture Decay,0.2289500629999781,Female,West,18-44
1034,Mixture Decay,0.4376118851944621,Female,Midwest,18-44
1035,Mixture Decay,0.7632917834396854,Male,West,45+
1036,Mixture Decay,0.2962962416082343,Female,Midwest,45+
1037,Mixture Decay,0.7269341826802672,Female,South,45+
1038,Mixture Decay,0.5792808276520784,Female,,45+
1039,Mixture Decay,0.4861279578223242,,,
1040,Mixture Decay,0.5520082300940096,Female,,45+
1041,Mixture Decay,0.3176772058112234,Female,,45+
1042,Mixture Decay,0.7082226911764673,,,
1043,Mixture Decay,0.2790028095978958,Male,Northeast,18-44
1045,Mixture Decay,0.10939931104214053,Female,Northeast,45+
1046,Mixture Decay,0.3183412193664158,Female,,18-44
1047,Mixture Decay,0.4140176140008841,Female,South,18-44
1048,Mixture Decay,0.44631373072668895,Female,South,18-44
1049,Mixture Decay,0.493785154727166,,,
1050,Mixture Decay,0.31430485193143504,,,
1052,Mixture Decay,0.1022940724326446,Female,West,18-44
1053,Mixture Decay,0.8239247929477451,Female,,18-44
1055,Mixture Decay,0.3078309258984279,Female,Midwest,18-44
1056,Mixture Decay,0.6316948820749739,Female,Northeast,18-44
1057,Mixture Decay,0.0,Female,,18-44
1058,Mixture Decay,0.13106941166486213,Female,West,18-44
1059,Mixture Decay,0.24031476916117805,Female,South,18-44
1060,Mixture Decay,0.4375857236376624,Female,West,45+
1061,Mixture Decay,0.4366841614733617,Female,,18-44
1062,Mixture Decay,0.3842082160231762,Female,South,18-44
1063,Mixture Decay,0.2681405266261017,Female,Northeast,18-44
1064,Mixture Decay,0.4447462205931613,Female,Midwest,45+
1065,Mixture Decay,0.7074343122243886,,,
1067,Mixture Decay,0.8579603135118418,Female,,45+
1068,Mixture Decay,0.41135062664748095,Male,,45+
1069,Mixture Decay,0.6273536541228781,Male,Midwest,45+
1070,Mixture Decay,0.3389288030939166,,,
1071,Mixture Decay,0.4640380560617977,,,
1072,Mixture Decay,0.344870671364885,Female,,18-44
1073,Mixture Decay,0.4874051504755124,Male,South,18-44
1074,Mixture Decay,0.7142499687227357,Female,,18-44
1075,Mixture Decay,0.28651708746067656,,,
1076,Mixture Decay,0.3426170748395523,Female,,18-44
1077,Mixture Decay,0.31924705446748225,Male,Midwest,45+
1078,Mixture Decay,0.3185940920675226,Female,West,
1079,Mixture Decay,0.0,Male,South,45+
1080,Mixture Decay,0.3247543448806481,Female,South,45+
1081,Mixture Decay,0.5346488824606338,Female,Northeast,18-44
1082,Mixture Decay,0.4839770924900982,Female,West,45+
1083,Mixture Decay,0.8204146411066732,Female,Northeast,45+
1084,Mixture Decay,0.3152220923069855,Female,West,18-44
1085,Mixture Decay,0.387616325034194,,,
1086,Mixture Decay,0.7306934280354684,Female,South,18-44
1087,Mixture Decay,0.3949892973485905,,,
1088,Mixture Decay,0.5733142501185544,Female,South,18-44
1089,Mixture Decay,0.6282598487391056,Male,West,45+
1091,Mixture Decay,0.6312281915772309,Male,West,18-44
1092,Mixture Decay,0.4207477728706538,,,
1093,Mixture Decay,0.7483277653648143,Female,South,45+
1096,Mixture Decay,0.2893386883767459,Female,Northeast,18-44
1098,Mixture Decay,0.34642398187960416,,,
